id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date
25403,Wrouver,android web,Paid,1/20/16,2/13/16,NA,,,NA,NA
25404,Berton,ios web,Organic,1/27/16,1/30/16,2/18/16,Chevrolet,Camaro,2014,NA
25405,Strark,,Referral,1/9/16,NA,NA,,,NA,NA
25406,Strark,,Referral,1/9/16,NA,NA,,,NA,NA
25407,Berton,ios web,Organic,1/11/16,1/13/16,1/21/16,Volkswagen,Beetle,2007,NA
25408,Strark,ios web,Referral,1/19/16,2/7/16,2/14/16,Nissan,Altima,2014,NA
25409,Strark,other,Paid,1/20/16,1/29/16,2/2/16,Kia,Soul,2014,NA
25410,Strark,android web,Referral,1/7/16,NA,NA,,,NA,NA
25411,Strark,mac,Paid,1/8/16,1/8/16,NA,,,NA,NA
25412,Berton,android web,Paid,1/9/16,1/11/16,NA,,,NA,NA
25413,Strark,android web,Referral,1/27/16,2/2/16,2/22/16,Nissan,Rogue,2015,NA
25414,Strark,ios web,Paid,1/30/16,NA,NA,,,NA,NA
25415,Strark,android web,Referral,1/8/16,2/19/16,2/26/16,Nissan,Sentra,2015,NA
25416,Berton,,Organic,1/21/16,NA,NA,,,NA,NA
25417,Strark,android web,Paid,1/22/16,2/10/16,NA,,,NA,NA
25418,Strark,ios web,Referral,1/12/16,1/27/16,1/21/16,Honda,CR-V,2005,2/1/16
25419,Strark,android web,Paid,1/5/16,1/29/16,NA,,,NA,NA
25420,Berton,android web,Referral,1/5/16,1/5/16,1/8/16,Ford,F-150,2015,1/12/16
25421,Berton,ios web,Paid,1/30/16,2/6/16,NA,,,NA,NA
25422,Berton,android web,Referral,1/28/16,1/28/16,1/28/16,Nissan,Frontier,2010,1/31/16
25423,Berton,other,Organic,1/19/16,2/15/16,2/28/16,Nissan,Rogue,2011,NA
25424,Strark,android web,Paid,1/2/16,1/12/16,NA,,,NA,NA
25425,Strark,windows,Paid,1/15/16,1/29/16,NA,,,NA,NA
25426,Strark,windows,Paid,1/9/16,1/19/16,NA,,,NA,NA
25427,Berton,android web,Referral,1/29/16,2/8/16,2/29/16,Chrysler,300,2014,NA
25428,Strark,android web,Paid,1/29/16,2/5/16,NA,,,NA,NA
25429,Wrouver,windows,Organic,1/27/16,1/28/16,NA,,,NA,NA
25430,Berton,ios web,Paid,1/25/16,2/1/16,2/9/16,Lexus,ES,2002,NA
25431,Strark,android web,Organic,1/19/16,1/26/16,2/17/16,Toyota,Corolla,2015,NA
25432,Berton,ios web,Paid,1/29/16,NA,NA,,,NA,NA
25433,Berton,,Organic,1/5/16,1/23/16,NA,,,NA,NA
25434,Strark,mac,Organic,1/1/16,NA,NA,,,NA,NA
25435,Strark,ios web,Paid,1/11/16,NA,NA,,,NA,NA
25436,Wrouver,windows,Organic,1/13/16,1/18/16,NA,,,NA,NA
25437,Strark,windows,Referral,1/13/16,1/19/16,NA,,,NA,NA
25438,Berton,ios web,Referral,1/7/16,1/24/16,NA,,,NA,NA
25439,Strark,,Referral,1/7/16,2/14/16,2/1/16,Toyota,Camry,2012,NA
25440,Strark,other,Organic,1/7/16,2/13/16,NA,,,NA,NA
25441,Berton,,Referral,1/1/16,NA,NA,,,NA,NA
25442,Strark,windows,Organic,1/27/16,1/27/16,2/5/16,Chevrolet,Traverse,2014,2/6/16
25443,Berton,ios web,Paid,1/10/16,2/3/16,NA,,,NA,NA
25444,Berton,ios web,Paid,1/28/16,2/7/16,NA,,,NA,NA
25445,Wrouver,android web,Paid,1/23/16,NA,NA,,,NA,NA
25446,Strark,android web,Paid,1/14/16,NA,NA,,,NA,NA
25447,Berton,other,Referral,1/20/16,1/22/16,1/23/16,Chrysler,200,2013,1/31/16
25448,Berton,android web,Referral,1/20/16,1/25/16,1/26/16,Nissan,Sentra,2009,NA
25449,Wrouver,other,Paid,1/22/16,2/19/16,NA,,,NA,NA
25450,Berton,android web,Paid,1/24/16,NA,NA,,,NA,NA
25451,Strark,,Organic,1/25/16,1/29/16,2/6/16,Toyota,Prius V,2013,2/11/16
25452,Berton,android web,Referral,1/1/16,1/23/16,2/14/16,Subaru,XV Crosstrek,2015,NA
25453,Strark,android web,Paid,1/11/16,1/26/16,NA,,,NA,NA
25454,Berton,ios web,Referral,1/28/16,2/4/16,2/28/16,Dodge,Dart,2015,NA
25455,Wrouver,other,Organic,1/8/16,NA,NA,,,NA,NA
25456,Strark,android web,Paid,1/1/16,1/1/16,NA,,,NA,NA
25457,Strark,other,Paid,1/21/16,1/30/16,NA,,,NA,NA
25458,Strark,android web,Paid,1/20/16,NA,NA,,,NA,NA
25459,Berton,android web,Paid,1/13/16,1/31/16,NA,,,NA,NA
25460,Strark,ios web,Organic,1/26/16,1/27/16,NA,,,NA,NA
25461,Strark,ios web,Organic,1/12/16,1/12/16,NA,,,NA,NA
25462,Strark,ios web,Paid,1/23/16,1/23/16,NA,,,NA,NA
25463,Berton,android web,Paid,1/28/16,2/5/16,2/22/16,Cadillac,Escalade,2007,NA
25464,Strark,android web,Paid,1/10/16,NA,NA,,,NA,NA
25465,Strark,android web,Paid,1/19/16,1/28/16,NA,,,NA,NA
25466,Strark,android web,Organic,1/6/16,1/12/16,NA,,,NA,NA
25467,Strark,windows,Organic,1/29/16,2/1/16,NA,,,NA,NA
25468,Strark,ios web,Organic,1/1/16,NA,NA,,,NA,NA
25469,Berton,windows,Organic,1/28/16,2/9/16,2/9/16,Honda,CR-V,2015,2/23/16
25470,Wrouver,android web,Referral,1/5/16,1/11/16,1/23/16,BMW,3-series,2006,NA
25471,Berton,android web,Organic,1/1/16,NA,NA,,,NA,NA
25472,Strark,ios web,Paid,1/30/16,NA,NA,,,NA,NA
25473,Strark,mac,Organic,1/13/16,1/20/16,2/25/16,BMW,7-series,2012,NA
25474,Berton,ios web,Paid,1/4/16,1/5/16,NA,,,NA,NA
25475,Strark,,Referral,1/1/16,NA,NA,,,NA,NA
25476,Strark,ios web,Paid,1/20/16,1/30/16,NA,,,NA,NA
25477,Strark,ios web,Referral,1/20/16,NA,NA,,,NA,NA
25478,Wrouver,android web,Referral,1/30/16,2/17/16,2/6/16,Kia,Sedona,2015,2/22/16
25479,Strark,android web,Paid,1/6/16,1/13/16,NA,,,NA,NA
25480,Strark,windows,Referral,1/11/16,1/14/16,NA,,,NA,NA
25481,Strark,android web,Paid,1/21/16,NA,NA,,,NA,NA
25482,Strark,,Organic,1/26/16,2/10/16,NA,,,NA,NA
25483,Berton,mac,Organic,1/19/16,2/16/16,NA,,,NA,NA
25484,Berton,ios web,Organic,1/9/16,1/28/16,NA,,,NA,NA
25485,Berton,ios web,Referral,1/8/16,1/8/16,1/9/16,Nissan,Altima,2014,NA
25486,Strark,other,Organic,1/16/16,1/19/16,1/22/16,Toyota,Camry,2014,1/28/16
25487,Strark,android web,Referral,1/17/16,NA,NA,,,NA,NA
25488,Strark,windows,Paid,1/19/16,2/1/16,2/6/16,Toyota,Prius,2014,2/12/16
25489,Berton,ios web,Paid,1/6/16,NA,NA,,,NA,NA
25490,Strark,ios web,Referral,1/12/16,1/22/16,NA,,,NA,NA
25491,Strark,ios web,Referral,1/27/16,1/27/16,1/31/16,Toyota,Prius V,2015,2/3/16
25492,Berton,mac,Organic,1/24/16,1/24/16,1/25/16,Toyota,Camry,2015,1/30/16
25493,Wrouver,other,Paid,1/16/16,NA,NA,,,NA,NA
25494,Strark,ios web,Referral,1/5/16,1/17/16,1/19/16,Honda,Civic,2002,1/21/16
25495,Strark,ios web,Organic,1/12/16,1/20/16,1/25/16,Volkswagen,Jetta,2011,NA
25496,Berton,android web,Organic,1/5/16,1/5/16,1/5/16,Cadillac,DTS,2007,1/5/16
25497,Berton,,Referral,1/11/16,1/20/16,NA,,,NA,NA
25498,Berton,ios web,Referral,1/2/16,1/10/16,1/14/16,Mercedes-Benz,C-Class,2011,1/17/16
25499,Berton,ios web,Referral,1/4/16,1/16/16,2/10/16,Volkswagen,GTI,2015,NA
25500,Strark,ios web,Organic,1/24/16,2/26/16,NA,,,NA,NA
25501,Wrouver,android web,Referral,1/11/16,1/18/16,NA,,,NA,NA
25502,Berton,ios web,Paid,1/27/16,1/31/16,NA,,,NA,NA
25503,Berton,android web,Referral,1/1/16,1/30/16,NA,,,NA,NA
25504,Berton,mac,Organic,1/24/16,1/24/16,NA,,,NA,NA
25505,Strark,mac,Referral,1/21/16,1/22/16,NA,,,NA,NA
25506,Strark,mac,Organic,1/18/16,1/26/16,1/26/16,Acura,TLX,2006,1/26/16
25507,Berton,mac,Paid,1/16/16,1/22/16,NA,,,NA,NA
25508,Wrouver,windows,Paid,1/3/16,1/5/16,1/19/16,Toyota,RAV4,2011,1/22/16
25509,Berton,ios web,Paid,1/12/16,2/5/16,NA,,,NA,NA
25510,Wrouver,ios web,Paid,1/6/16,1/7/16,1/28/16,Subaru,Impreza,2010,NA
25511,Strark,android web,Organic,1/13/16,1/16/16,NA,,,NA,NA
25512,Berton,ios web,Paid,1/3/16,2/13/16,NA,,,NA,NA
25513,Berton,mac,Organic,1/20/16,1/26/16,NA,,,NA,NA
25514,Strark,android web,Referral,1/7/16,NA,NA,,,NA,NA
25515,Berton,android web,Referral,1/1/16,NA,NA,,,NA,NA
25516,Strark,ios web,Paid,1/4/16,2/2/16,NA,,,NA,NA
25517,Berton,mac,Organic,1/21/16,1/23/16,1/23/16,Ford,Flex,2009,2/13/16
25518,Strark,ios web,Organic,1/15/16,1/15/16,NA,,,NA,NA
25519,Strark,mac,Paid,1/3/16,NA,NA,,,NA,NA
25520,Strark,ios web,Referral,1/27/16,2/8/16,2/17/16,Honda,Civic,2012,NA
25521,Wrouver,android web,Paid,1/14/16,2/5/16,2/28/16,Honda,Fit,2010,NA
25522,Wrouver,windows,Referral,1/6/16,1/12/16,NA,,,NA,NA
25523,Strark,,Organic,1/2/16,1/25/16,NA,,,NA,NA
25524,Strark,android web,Organic,1/4/16,1/21/16,NA,,,NA,NA
25525,Strark,,Organic,1/3/16,NA,NA,,,NA,NA
25526,Berton,ios web,Paid,1/19/16,NA,NA,,,NA,NA
25527,Berton,other,Organic,1/28/16,2/13/16,2/17/16,Hyundai,Sonata,2013,NA
25528,Berton,mac,Organic,1/8/16,NA,NA,,,NA,NA
25529,Strark,android web,Organic,1/23/16,1/27/16,NA,,,NA,NA
25530,Strark,ios web,Organic,1/15/16,NA,NA,,,NA,NA
25531,Berton,android web,Referral,1/3/16,1/13/16,NA,,,NA,NA
25532,Berton,,Referral,1/10/16,1/17/16,1/28/16,Subaru,Outback,2016,NA
25533,Strark,android web,Referral,1/28/16,2/23/16,2/26/16,Nissan,Altima,2012,NA
25534,Berton,windows,Referral,1/12/16,1/24/16,NA,,,NA,1/28/16
25535,Berton,ios web,Referral,1/16/16,1/31/16,NA,,,NA,NA
25536,Strark,ios web,Referral,1/24/16,2/4/16,2/5/16,Toyota,Prius V,2014,NA
25537,Berton,,Referral,1/11/16,NA,NA,,,NA,NA
25538,Berton,ios web,Paid,1/27/16,NA,NA,,,NA,NA
25539,Wrouver,android web,Paid,1/30/16,NA,NA,,,NA,NA
25540,Berton,windows,Paid,1/4/16,NA,NA,,,NA,NA
25541,Berton,android web,Referral,1/12/16,2/1/16,NA,,,NA,NA
25542,Strark,,Referral,1/1/16,NA,NA,,,NA,NA
25543,Strark,ios web,Paid,1/29/16,NA,NA,,,NA,NA
25544,Berton,other,Referral,1/5/16,1/14/16,1/19/16,Mercedes-Benz,R-Class,2006,1/23/16
25545,Strark,windows,Paid,1/28/16,1/28/16,1/28/16,Chevrolet,Traverse,2014,2/6/16
25546,Strark,mac,Referral,1/6/16,1/12/16,1/12/16,Toyota,Camry,2012,1/16/16
25547,Berton,,Referral,1/2/16,NA,NA,,,NA,NA
25548,Berton,mac,Paid,1/21/16,1/23/16,NA,,,NA,NA
25549,Berton,windows,Referral,1/15/16,2/2/16,NA,,,NA,NA
25550,Berton,ios web,Paid,1/28/16,NA,NA,,,NA,NA
25551,Strark,ios web,Organic,1/6/16,1/7/16,NA,,,NA,NA
25552,Berton,other,Paid,1/23/16,2/6/16,2/27/16,Honda,Accord,2015,NA
25553,Strark,android web,Paid,1/22/16,1/23/16,NA,,,NA,NA
25554,Strark,,Referral,1/9/16,NA,NA,,,NA,NA
25555,Berton,ios web,Organic,1/7/16,1/16/16,NA,,,NA,NA
25556,Wrouver,other,Organic,1/11/16,1/23/16,NA,,,NA,NA
25557,Strark,ios web,Referral,1/30/16,NA,2/19/16,Honda,Accord,2007,NA
25558,Berton,ios web,Paid,1/20/16,1/20/16,2/11/16,Toyota,Prius C,2013,NA
25559,Berton,ios web,Referral,1/16/16,NA,NA,,,NA,NA
25560,Strark,android web,Referral,1/11/16,1/12/16,1/30/16,Nissan,Altima,2013,2/5/16
25561,Strark,ios web,Referral,1/3/16,1/4/16,1/8/16,Toyota,Corolla,2003,1/10/16
25562,Strark,windows,Referral,1/5/16,2/9/16,NA,,,NA,NA
25563,Wrouver,windows,Paid,1/5/16,1/8/16,1/27/16,Chevrolet,Avalanche,2007,NA
25564,Berton,ios web,Paid,1/12/16,1/28/16,NA,,,NA,NA
25565,Strark,windows,Organic,1/4/16,NA,NA,,,NA,NA
25566,Strark,android web,Organic,1/16/16,1/20/16,2/10/16,Ford,Fiesta,2012,NA
25567,Strark,android web,Paid,1/26/16,NA,NA,,,NA,NA
25568,Strark,ios web,Referral,1/12/16,2/11/16,2/24/16,Honda,Accord,2016,NA
25569,Strark,android web,Referral,1/17/16,1/21/16,2/1/16,Volkswagen,Golf,2015,2/6/16
25570,Strark,android web,Paid,1/11/16,1/21/16,NA,,,NA,NA
25571,Strark,ios web,Paid,1/10/16,1/26/16,2/3/16,Honda,Civic,2014,NA
25572,Berton,ios web,Referral,1/30/16,2/6/16,NA,,,NA,NA
25573,Berton,other,Paid,1/15/16,1/15/16,1/16/16,Honda,Accord,2003,1/16/16
25574,Strark,mac,Organic,1/25/16,1/27/16,NA,,,NA,2/12/16
25575,Strark,windows,Paid,1/24/16,1/31/16,2/15/16,Nissan,Altima,2015,NA
25576,Strark,android web,Paid,1/29/16,NA,NA,,,NA,NA
25577,Strark,android web,Paid,1/9/16,1/28/16,NA,,,NA,NA
25578,Berton,android web,Referral,1/4/16,1/5/16,NA,,,NA,NA
25579,Strark,android web,Referral,1/13/16,2/10/16,NA,,,NA,NA
25580,Berton,mac,Paid,1/21/16,1/25/16,NA,,,NA,NA
25581,Strark,other,Referral,1/28/16,1/28/16,1/29/16,Toyota,Corolla,2009,2/1/16
25582,Berton,other,Paid,1/26/16,1/27/16,1/29/16,Toyota,Yaris,2009,2/2/16
25583,Berton,android web,Paid,1/16/16,1/18/16,1/28/16,Subaru,Forester,2009,NA
25584,Strark,ios web,Referral,1/17/16,1/31/16,NA,,,NA,NA
25585,Berton,android web,Referral,1/10/16,2/10/16,NA,,,NA,NA
25586,Wrouver,ios web,Paid,1/17/16,2/3/16,NA,,,NA,NA
25587,Strark,android web,Paid,1/18/16,2/4/16,NA,,,NA,NA
25588,Strark,android web,Referral,1/13/16,1/15/16,1/19/16,Toyota,Camry,2003,NA
25589,Strark,windows,Paid,1/15/16,1/21/16,NA,,,NA,NA
25590,Wrouver,android web,Paid,1/20/16,2/20/16,NA,,,NA,NA
25591,Berton,ios web,Paid,1/19/16,NA,NA,,,NA,NA
25592,Berton,ios web,Organic,1/7/16,2/15/16,2/28/16,Subaru,Outback,2005,NA
25593,Berton,android web,Referral,1/10/16,1/23/16,NA,,,NA,NA
25594,Strark,,Organic,1/27/16,2/4/16,2/4/16,Scion,xB,2011,NA
25595,Wrouver,ios web,Referral,1/23/16,1/24/16,1/25/16,Nissan,Sentra,2012,1/31/16
25596,Berton,android web,Organic,1/1/16,1/11/16,NA,,,NA,NA
25597,Wrouver,windows,Organic,1/6/16,1/24/16,1/27/16,Mazda,MAZDA3,2014,NA
25598,Berton,ios web,Paid,1/5/16,1/21/16,NA,,,NA,NA
25599,Berton,windows,Organic,1/27/16,2/12/16,2/14/16,Lexus,RX,2010,NA
25600,Berton,,Organic,1/22/16,2/11/16,2/18/16,Jeep,Renegade,2015,NA
25601,Strark,mac,Referral,1/27/16,1/29/16,NA,,,NA,NA
25602,Strark,ios web,Paid,1/21/16,NA,NA,,,NA,NA
25603,Berton,windows,Referral,1/7/16,1/11/16,1/23/16,Nissan,Pathfinder,2005,NA
25604,Strark,android web,Referral,1/26/16,1/31/16,2/10/16,Honda,Odyssey,2011,2/17/16
25605,Strark,android web,Paid,1/7/16,1/10/16,NA,,,NA,NA
25606,Strark,,Referral,1/5/16,NA,NA,,,NA,NA
25607,Strark,android web,Referral,1/5/16,1/6/16,1/12/16,Scion,xB,2005,1/13/16
25608,Wrouver,ios web,Referral,1/2/16,1/27/16,NA,,,NA,NA
25609,Wrouver,android web,Paid,1/29/16,2/21/16,NA,,,NA,NA
25610,Berton,android web,Referral,1/14/16,1/19/16,NA,,,NA,NA
25611,Wrouver,ios web,Referral,1/1/16,1/10/16,NA,,,NA,NA
25612,Berton,ios web,Referral,1/15/16,2/17/16,NA,,,NA,NA
25613,Berton,android web,Referral,1/20/16,2/1/16,2/23/16,Toyota,Prius,2007,NA
25614,Berton,android web,Paid,1/3/16,NA,NA,,,NA,NA
25615,Strark,android web,Paid,1/1/16,1/6/16,NA,,,NA,NA
25616,Strark,,Organic,1/15/16,NA,NA,,,NA,NA
25617,Strark,android web,Paid,1/4/16,NA,NA,,,NA,NA
25618,Berton,android web,Referral,1/8/16,1/8/16,1/13/16,Chrysler,300,2010,1/18/16
25619,Strark,mac,Paid,1/25/16,2/15/16,NA,,,NA,NA
25620,Berton,ios web,Referral,1/2/16,1/3/16,NA,,,NA,NA
25621,Strark,mac,Paid,1/18/16,1/23/16,1/23/16,Nissan,Versa,2014,NA
25622,Berton,android web,Referral,1/4/16,1/8/16,1/13/16,Nissan,Sentra,2011,1/13/16
25623,Strark,windows,Referral,1/13/16,1/19/16,NA,,,NA,NA
25624,Berton,android web,Paid,1/2/16,1/29/16,NA,,,NA,NA
25625,Strark,android web,Referral,1/1/16,1/7/16,NA,,,NA,NA
25626,Strark,ios web,Organic,1/12/16,1/22/16,NA,,,NA,NA
25627,Strark,ios web,Referral,1/4/16,2/8/16,2/10/16,Toyota,Prius,2015,NA
25628,Strark,android web,Referral,1/21/16,1/28/16,NA,,,NA,NA
25629,Berton,android web,Referral,1/1/16,1/3/16,1/5/16,Toyota,Prius V,2012,NA
25630,Strark,windows,Paid,1/6/16,1/7/16,1/7/16,Honda,Fit,2008,1/17/16
25631,Berton,android web,Referral,1/6/16,1/12/16,NA,,,NA,NA
25632,Berton,ios web,Paid,1/4/16,2/6/16,NA,,,NA,NA
25633,Berton,windows,Paid,1/12/16,2/7/16,NA,,,NA,NA
25634,Strark,windows,Paid,1/25/16,NA,NA,,,NA,NA
25635,Berton,mac,Organic,1/27/16,1/30/16,1/31/16,Volkswagen,CC,2014,NA
25636,Berton,ios web,Paid,1/24/16,2/1/16,NA,,,NA,NA
25637,Strark,android web,Paid,1/1/16,NA,NA,,,NA,NA
25638,Strark,android web,Referral,1/3/16,1/13/16,1/20/16,Honda,Fit,2013,NA
25639,Strark,ios web,Paid,1/21/16,1/22/16,NA,,,NA,NA
25640,Berton,android web,Paid,1/3/16,1/8/16,NA,,,NA,NA
25641,Berton,ios web,Organic,1/5/16,NA,NA,,,NA,NA
25642,Strark,android web,Paid,1/15/16,1/20/16,NA,,,NA,NA
25643,Berton,other,Paid,1/19/16,1/24/16,NA,,,NA,NA
25644,Strark,ios web,Referral,1/4/16,1/7/16,NA,,,NA,NA
25645,Berton,ios web,Organic,1/26/16,2/4/16,2/19/16,Nissan,Sentra,2014,NA
25646,Berton,mac,Organic,1/22/16,1/25/16,NA,,,NA,NA
25647,Strark,windows,Paid,1/25/16,1/31/16,NA,,,NA,NA
25648,Berton,ios web,Paid,1/25/16,NA,NA,,,NA,NA
25649,Wrouver,android web,Organic,1/17/16,1/20/16,NA,,,NA,NA
25650,Berton,ios web,Referral,1/6/16,1/7/16,1/19/16,Acura,ILX,1995,NA
25651,Berton,,Referral,1/3/16,NA,NA,,,NA,NA
25652,Wrouver,,Organic,1/24/16,NA,NA,,,NA,NA
25653,Strark,android web,Paid,1/30/16,NA,NA,,,NA,NA
25654,Berton,windows,Paid,1/30/16,1/30/16,NA,,,NA,NA
25655,Berton,windows,Paid,1/26/16,NA,NA,,,NA,NA
25656,Strark,,Referral,1/2/16,2/3/16,NA,,,NA,NA
25657,Strark,android web,Paid,1/5/16,1/19/16,NA,,,NA,NA
25658,Strark,,Referral,1/19/16,1/22/16,NA,,,NA,NA
25659,Berton,android web,Paid,1/19/16,2/12/16,NA,,,NA,NA
25660,Strark,android web,Paid,1/29/16,2/5/16,NA,,,NA,NA
25661,Wrouver,ios web,Referral,1/29/16,1/29/16,NA,,,NA,NA
25662,Berton,ios web,Referral,1/7/16,1/9/16,1/10/16,Audi,A6,2008,1/12/16
25663,Berton,windows,Paid,1/1/16,1/9/16,NA,,,NA,NA
25664,Strark,windows,Paid,1/11/16,1/26/16,NA,,,NA,NA
25665,Strark,windows,Referral,1/5/16,1/7/16,NA,,,NA,NA
25666,Strark,,Organic,1/16/16,NA,NA,,,NA,NA
25667,Strark,mac,Paid,1/21/16,2/8/16,NA,,,NA,NA
25668,Berton,windows,Paid,1/21/16,2/18/16,NA,,,NA,NA
25669,Berton,android web,Paid,1/5/16,1/8/16,NA,,,NA,NA
25670,Strark,other,Paid,1/15/16,2/25/16,NA,,,NA,NA
25671,Strark,android web,Referral,1/19/16,2/17/16,NA,,,NA,NA
25672,Strark,windows,Paid,1/28/16,NA,NA,,,NA,NA
25673,Berton,,Referral,1/9/16,NA,NA,,,NA,NA
25674,Strark,ios web,Organic,1/16/16,1/21/16,2/5/16,Mercedes-Benz,S-Class,2007,NA
25675,Berton,ios web,Paid,1/18/16,1/26/16,NA,,,NA,NA
25676,Strark,windows,Organic,1/4/16,1/25/16,NA,,,NA,NA
25677,Berton,android web,Paid,1/19/16,1/19/16,NA,,,NA,NA
25678,Strark,mac,Paid,1/23/16,NA,NA,,,NA,NA
25679,Strark,ios web,Paid,1/5/16,1/6/16,1/11/16,Lexus,GS,2007,1/25/16
25680,Strark,android web,Paid,1/20/16,NA,NA,,,NA,NA
25681,Strark,ios web,Referral,1/28/16,NA,NA,,,NA,NA
25682,Strark,android web,Organic,1/4/16,1/14/16,NA,,,NA,NA
25683,Strark,windows,Organic,1/20/16,1/25/16,1/25/16,Honda,Civic,2012,1/27/16
25684,Strark,ios web,Referral,1/23/16,2/1/16,2/3/16,Audi,A4,2005,2/4/16
25685,Strark,android web,Referral,1/7/16,2/7/16,2/14/16,Hyundai,Sonata,2004,NA
25686,Strark,other,Paid,1/29/16,2/12/16,NA,,,NA,NA
25687,Berton,ios web,Organic,1/16/16,1/28/16,NA,,,NA,NA
25688,Strark,android web,Paid,1/28/16,2/3/16,NA,,,NA,NA
25689,Berton,android web,Referral,1/6/16,1/24/16,NA,,,NA,NA
25690,Berton,mac,Referral,1/8/16,1/12/16,NA,,,NA,NA
25691,Strark,android web,Referral,1/18/16,NA,NA,,,NA,NA
25692,Berton,android web,Organic,1/22/16,NA,NA,,,NA,NA
25693,Strark,android web,Paid,1/19/16,NA,NA,,,NA,NA
25694,Berton,,Referral,1/4/16,1/11/16,NA,,,NA,NA
25695,Strark,android web,Paid,1/17/16,1/17/16,NA,,,NA,NA
25696,Strark,mac,Paid,1/19/16,1/21/16,1/24/16,Ford,Edge,2014,NA
25697,Strark,windows,Paid,1/4/16,NA,NA,,,NA,NA
25698,Strark,ios web,Paid,1/24/16,2/2/16,NA,,,NA,NA
25699,Strark,android web,Organic,1/13/16,1/19/16,NA,,,NA,NA
25700,Berton,,Organic,1/28/16,NA,NA,,,NA,NA
25701,Strark,other,Organic,1/21/16,1/28/16,1/28/16,Kia,Sorento,2016,1/30/16
25702,Strark,windows,Organic,1/21/16,NA,NA,,,NA,NA
25703,Wrouver,ios web,Paid,1/26/16,2/6/16,NA,,,NA,NA
25704,Strark,,Organic,1/27/16,2/16/16,NA,,,NA,NA
25705,Berton,ios web,Referral,1/27/16,2/1/16,2/3/16,Scion,xB,2013,2/12/16
25706,Strark,ios web,Organic,1/22/16,1/30/16,NA,,,NA,NA
25707,Berton,android web,Referral,1/26/16,2/3/16,2/4/16,Toyota,Camry,2015,2/20/16
25708,Strark,windows,Paid,1/22/16,1/22/16,1/23/16,Honda,Civic,2014,NA
25709,Strark,mac,Paid,1/27/16,2/7/16,2/23/16,Dodge,Dart,2015,NA
25710,Strark,other,Paid,1/16/16,2/1/16,2/2/16,Ford,Escape,2015,NA
25711,Wrouver,windows,Referral,1/20/16,NA,NA,,,NA,NA
25712,Berton,android web,Referral,1/13/16,1/25/16,1/25/16,Honda,Civic,2005,1/29/16
25713,Strark,,Referral,1/12/16,NA,NA,,,NA,NA
25714,Strark,android web,Referral,1/11/16,NA,1/26/16,Mazda,MAZDA3,2006,NA
25715,Strark,windows,Referral,1/1/16,1/14/16,NA,,,NA,NA
25716,Strark,android web,Paid,1/3/16,NA,NA,,,NA,NA
25717,Strark,mac,Paid,1/26/16,2/2/16,NA,,,NA,NA
25718,Strark,other,Paid,1/13/16,1/16/16,1/16/16,Lexus,CT,2016,1/28/16
25719,Strark,other,Paid,1/17/16,1/17/16,NA,,,NA,NA
25720,Berton,android web,Referral,1/24/16,1/24/16,2/23/16,Bentley,Continental,2006,NA
25721,Berton,other,Referral,1/18/16,1/20/16,NA,,,NA,NA
25722,Wrouver,ios web,Organic,1/24/16,1/28/16,NA,,,NA,NA
25723,Berton,android web,Organic,1/28/16,1/29/16,NA,,,NA,NA
25724,Berton,,Referral,1/5/16,NA,NA,,,NA,NA
25725,Strark,android web,Paid,1/26/16,2/3/16,NA,,,NA,NA
25726,Berton,mac,Referral,1/28/16,1/28/16,1/31/16,Toyota,Prius C,2013,2/4/16
25727,Strark,android web,Paid,1/1/16,NA,NA,,,NA,NA
25728,Strark,android web,Paid,1/15/16,1/18/16,NA,,,NA,NA
25729,Strark,ios web,Paid,1/16/16,NA,NA,,,NA,NA
25730,Strark,android web,Paid,1/19/16,1/27/16,NA,,,NA,NA
25731,Berton,other,Paid,1/5/16,NA,NA,,,NA,NA
25732,Berton,ios web,Paid,1/12/16,1/16/16,NA,,,NA,NA
25733,Berton,ios web,Organic,1/4/16,1/15/16,NA,,,NA,NA
25734,Strark,windows,Paid,1/14/16,NA,NA,,,NA,NA
25735,Berton,,Organic,1/25/16,2/5/16,NA,,,NA,NA
25736,Strark,,Organic,1/23/16,2/10/16,NA,,,NA,NA
25737,Strark,windows,Paid,1/13/16,1/20/16,NA,,,NA,NA
25738,Berton,ios web,Paid,1/15/16,NA,NA,,,NA,NA
25739,Berton,ios web,Referral,1/29/16,1/29/16,NA,,,NA,NA
25740,Strark,android web,Paid,1/3/16,1/10/16,NA,,,NA,NA
25741,Strark,windows,Referral,1/21/16,1/21/16,1/25/16,Toyota,Corolla,2003,2/4/16
25742,Strark,ios web,Referral,1/17/16,NA,NA,,,NA,NA
25743,Strark,android web,Organic,1/30/16,2/2/16,NA,,,NA,NA
25744,Strark,ios web,Referral,1/20/16,1/20/16,NA,,,NA,NA
25745,Wrouver,android web,Organic,1/18/16,1/26/16,NA,,,NA,NA
25746,Strark,android web,Referral,1/19/16,2/7/16,NA,,,NA,NA
25747,Berton,,Referral,1/7/16,NA,NA,,,NA,NA
25748,Strark,,Organic,1/22/16,NA,NA,,,NA,NA
25749,Berton,mac,Organic,1/25/16,1/25/16,2/20/16,Toyota,Corolla,2015,NA
25750,Berton,android web,Organic,1/26/16,2/2/16,NA,,,NA,NA
